"","machine_learning_model","feature_set","FLUXNET_site_id","climate","IGBF","MAE_mm","R2","mean_bias_error_mm","mean_AET_observation_mm"
"309","random_forest","{air_temp, atm_pressure, rel_humidity}","DE-Gri","Temperate","Grasslands",0.757324555438105,0.740549459960949,-0.28954540236887,1.67317391319268
"310","random_forest","{air_temp, atm_pressure, rel_humidity}","ES-Amo","Arid","Shrubland",1.71624098772587,0.0875435684773534,1.70206885251982,0.599181541934393
"311","random_forest","{air_temp, atm_pressure, rel_humidity}","FI-Hyy","Cold","Forest",0.587702498103958,0.675971213829326,-0.259161765108395,1.39973447504881
"312","random_forest","{air_temp, atm_pressure, rel_humidity}","FR-Gri","Temperate","Cropland",0.883986998474323,0.325784710732101,-0.482360225759182,1.96235598624734
"313","random_forest","{air_temp, atm_pressure, rel_humidity}","FR-LBr","Temperate","Forest",0.764609645614054,0.396594798415732,-0.264527108026751,1.91253068374344
"314","random_forest","{air_temp, atm_pressure, rel_humidity}","IT-CA1","Temperate","Forest",0.961191337944246,0.140300902637392,-0.0800682098509424,2.102900013934
"315","random_forest","{air_temp, atm_pressure, rel_humidity}","IT-SR2","Temperate","Forest",0.945813522234816,0.52949548237483,-0.103528369522714,1.98649337907342
"316","random_forest","{air_temp, atm_pressure, rel_humidity}","RU-Ha1","Cold","Grasslands",0.508362251817145,0.736700253349622,-0.0668998804116059,1.74409289973497
"317","random_forest","{air_temp, atm_pressure, rel_humidity}","US-ARb","Temperate","Grasslands",1.23764548398823,0.4172257205281,0.278977118834337,1.85875801538339
"318","random_forest","{air_temp, atm_pressure, rel_humidity}","US-ARc","Temperate","Grasslands",1.21196797492315,0.440647949259093,-0.0596846444302407,2.23411820789745
"319","random_forest","{air_temp, atm_pressure, rel_humidity}","US-Blo","Temperate","Forest",1.39180539317908,0.294901465940776,-1.0561839306861,2.83608497018655
"320","random_forest","{air_temp, atm_pressure, rel_humidity}","US-Lin","Arid","Cropland",0.799717758457272,0.108345002685096,-0.15999716195614,1.79534947158349
"321","random_forest","{air_temp, atm_pressure, rel_humidity}","US-LWW","Temperate","Grasslands",0.916173906461857,0.446302318515456,0.774065444549651,1.29986527309634
"322","random_forest","{air_temp, atm_pressure, rel_humidity}","US-Oho","Cold","Forest",1.08963650295537,0.624567994615576,-0.541886662277433,1.82958744907314
"323","random_forest","{air_temp, atm_pressure, rel_humidity}","US-WCr","Cold","Forest",0.809251115504552,0.621541741406923,-0.164197852899857,1.46453035818238
"324","random_forest","{air_temp, atm_pressure, rel_humidity}","ZM-Mon","Equatorial","Forest",0.800891275477422,0.316735592692792,-0.20356568323951,2.51205219177693
